id,key,value,type
255756922,ref,55B,ref
255756976,highway,motorway_junction,Regular
255756976,ref,176A,Regular
255757430,maxspeed,50 mph,Regular
255757430,traffic_sign,maxspeed,Regular
255758718,highway,motorway_junction,Regular
255758718,ref,53,Regular
255759073,highway,motorway_junction,Regular
255759073,ref,52,Regular
255760646,highway,traffic_signals,Regular
255760646,source,Bing,Regular
255761056,highway,traffic_signals,Regular
255761056,source,Bing,Regular
255761243,highway,motorway_junction,Regular
255761243,ref,13,Regular
255763866,highway,motorway_junction,Regular
255763866,ref,16,Regular
255765546,highway,motorway_junction,Regular
255765546,ref,17,Regular
255765824,highway,turning_circle,Regular
255765828,bicycle,yes,Regular
255765828,crossing,traffic_signals,Regular
255765828,highway,crossing,Regular
255765828,horse,yes,Regular
255765828,supervised,no,Regular
255812952,highway,turning_circle,Regular
255813131,highway,turning_circle,Regular
255813322,highway,turning_circle,Regular
255815446,highway,motorway_junction,Regular
255815446,ref,54,Regular
255815662,highway,motorway_junction,Regular
255815662,ref,53,Regular
255816031,lanes,1,Regular
255816156,highway,motorway_junction,Regular
255816156,ref,51,Regular
255816274,highway,motorway_junction,Regular
255816274,ref,51A,ref
255816274,ref,51B,ref
255816684,highway,motorway_junction,Regular
255816684,ref,50,Regular
255816689,highway,motorway_junction,Regular
255816689,ref,49,Regular
255816697,highway,motorway_junction,Regular
255816697,ref,48,Regular
255816709,highway,motorway_junction,Regular
255816709,ref,47,Regular
255817235,highway,motorway_junction,Regular
255817652,highway,motorway_junction,Regular
255817652,ref,9,Regular
255817780,highway,motorway_junction,Regular
255817953,highway,motorway_junction,Regular
255817953,ref,51,Regular
255818087,highway,motorway_junction,Regular
255818875,highway,motorway_junction,Regular
255818875,ref,7,Regular
255819598,railway,level_crossing,Regular
255819874,note,Way split for bus routes,Regular
255820887,highway,traffic_signals,Regular
255821198,bicycle,yes,Regular
255821198,crossing,traffic_signals,Regular
255821198,highway,crossing,Regular
255821198,horse,yes,Regular
255821198,supervised,no,Regular
255821382,highway,turning_circle,Regular
255821960,highway,motorway_junction,Regular
255821960,ref,7,Regular
255822103,bicycle,yes,Regular
255822103,crossing,traffic_signals,Regular
255822103,highway,crossing,Regular
255822103,horse,yes,Regular
255822103,supervised,no,Regular
255822405,highway,traffic_signals,Regular
255822405,source,Bing,Regular
255822414,highway,motorway_junction,Regular
255822414,ref,8,Regular
255822601,bicycle,yes,Regular
255822601,crossing,traffic_signals,Regular
255822601,highway,crossing,Regular
255822601,horse,yes,Regular
255822601,supervised,no,Regular
255822610,highway,traffic_signals,Regular
255822610,source,Bing,Regular
255823718,railway,level_crossing,Regular
255911012,barrier,gate,Regular
255912101,highway,stop,Regular
255912101,source,Bing,Regular
255913263,highway,traffic_signals,Regular
255913987,bicycle,yes,Regular
255913987,crossing,traffic_signals,Regular
255913987,highway,crossing,Regular
255913987,horse,yes,Regular
255913987,supervised,no,Regular
255914129,bicycle,yes,Regular
255914129,crossing,traffic_signals,Regular
255914129,highway,crossing,Regular
255914129,horse,yes,Regular
255914129,supervised,no,Regular
255915427,railway,level_crossing,Regular
255915428,highway,turning_circle,Regular
255929786,highway,traffic_signals,Regular
255929791,crossing,traffic_signals,Regular
255929791,highway,crossing,Regular
255929941,crossing,traffic_signals,Regular
255929941,highway,crossing,Regular
255936343,highway,motorway_junction,Regular
255936343,ref,6,Regular
255936359,highway,traffic_signals,Regular
255936994,highway,motorway_junction,Regular
256186758,highway,motorway_junction,Regular
256186758,ref,5,Regular
256186770,highway,motorway_junction,Regular
256187706,highway,motorway_junction,Regular
256187706,ref,158,Regular
256189579,highway,motorway_junction,Regular
256189579,noref,yes,Regular
256191254,highway,motorway_junction,Regular
256191254,noref,yes,Regular
256195005,bicycle,yes,Regular
256195005,crossing,traffic_signals,Regular
256195005,highway,crossing,Regular
256195005,horse,yes,Regular
256195005,lit,yes,Regular
256195005,supervised,no,Regular
256195231,highway,traffic_signals,Regular
256195231,traffic_signals,signal,Regular
256195242,highway,motorway_junction,Regular
256195242,ref,5,Regular
256195421,highway,motorway_junction,Regular
256195421,ref,3B,Regular
256195429,highway,motorway_junction,Regular
256195429,ref,2,Regular
256196438,bicycle,yes,Regular
256196438,crossing,traffic_signals,Regular
256196438,highway,crossing,Regular
256196438,horse,yes,Regular
256196438,supervised,no,Regular
256196572,bicycle,yes,Regular
256196572,crossing,traffic_signals,Regular
256196572,highway,crossing,Regular
256196572,horse,yes,Regular
256196572,supervised,no,Regular
256196686,bicycle,yes,Regular
256196686,crossing,traffic_signals,Regular
256196686,highway,crossing,Regular
256196686,horse,yes,Regular
256196686,supervised,no,Regular
256198223,crossing,traffic_signals,Regular
256198223,highway,crossing,Regular
256198234,crossing,traffic_signals,Regular
256198234,highway,crossing,Regular
256198235,highway,traffic_signals,Regular
256198235,traffic_signals,signal,Regular
256198243,crossing,traffic_signals,Regular
256198243,highway,crossing,Regular
256198312,crossing,traffic_signals,Regular
256198312,highway,crossing,Regular
256198449,crossing,traffic_signals,Regular
256198449,highway,crossing,Regular
256200620,highway,turning_circle,Regular
256202057,crossing,traffic_signals,Regular
256202057,highway,crossing,Regular
256301412,crossing,traffic_signals,Regular
256301412,highway,crossing,Regular
256519018,highway,turning_circle,Regular
256519344,highway,turning_circle,Regular
256520092,highway,turning_circle,Regular
256520739,highway,turning_circle,Regular
256520744,highway,turning_circle,Regular
256521305,highway,turning_circle,Regular
256521541,traffic_calming,hump,Regular
256536579,crossing,traffic_signals,Regular
256536579,highway,crossing,Regular
256536650,crossing,traffic_signals,Regular
256536650,highway,crossing,Regular
256537492,highway,crossing,Regular
256537633,bicycle,yes,Regular
256537633,crossing,traffic_signals,Regular
256537633,highway,crossing,Regular
256537633,horse,yes,Regular
256537633,supervised,no,Regular
256537747,highway,crossing,Regular
256538407,highway,turning_circle,Regular
256539037,crossing,uncontrolled,Regular
256539037,highway,crossing,Regular
256540227,highway,give_way,Regular
256540495,bicycle,yes,Regular
256540495,crossing,traffic_signals,Regular
256540495,highway,crossing,Regular
256540495,horse,yes,Regular
256540495,supervised,no,Regular
256540519,highway,give_way,Regular
256540527,bicycle,yes,Regular
256540527,crossing,traffic_signals,Regular
256540527,highway,crossing,Regular
256540527,horse,yes,Regular
256540527,supervised,no,Regular
256541135,highway,motorway_junction,Regular
256541135,ref,1,Regular
256541156,bicycle,yes,Regular
256541156,crossing,traffic_signals,Regular
256541156,highway,crossing,Regular
256541156,horse,yes,Regular
256541156,supervised,no,Regular
256541217,highway,crossing,Regular
256544869,highway,traffic_signals,Regular
256544869,note,Way split for bus routes.,Regular
256603542,highway,traffic_signals,Regular
256604215,highway,motorway_junction,Regular
256604215,ref,12,Regular
256604269,crossing,traffic_signals,Regular
256604269,highway,crossing,Regular
256606092,highway,traffic_signals,Regular
256606092,source,Bing,Regular
256607950,highway,motorway_junction,Regular
256607950,ref,4,Regular
256608124,bicycle,yes,Regular
256608124,crossing,traffic_signals,Regular
256608124,highway,crossing,Regular
256608124,horse,yes,Regular
256608124,supervised,no,Regular
256608143,bicycle,yes,Regular
256608143,crossing,traffic_signals,Regular
256608143,highway,crossing,Regular
256608143,horse,yes,Regular
256608143,supervised,no,Regular
256613179,highway,traffic_signals,Regular
256628373,highway,motorway_junction,Regular
256628373,ref,151,Regular
256629349,highway,traffic_signals,Regular
256632296,exit_to,AZ 51 HOV-2+,Regular
256632296,highway,motorway_junction,Regular
256632296,ref,147C,Regular
256635892,highway,motorway_junction,Regular
256635892,ref,150,Regular
256636014,highway,traffic_signals,Regular
256636014,traffic_signals,signal,Regular
256636110,highway,motorway_junction,Regular
256636110,ref,149,Regular
256637987,highway,turning_circle,Regular
256638269,noexit,yes,Regular
256638444,highway,motorway_junction,Regular
256638444,ref,195A,Regular
256757021,highway,motorway_junction,Regular
256757021,ref,195B,Regular
256939906,highway,turning_circle,Regular
256940032,highway,turning_circle,Regular
256943963,highway,traffic_signals,Regular
256944093,highway,motorway_junction,Regular
256944093,ref,50,Regular
256944376,highway,traffic_signals,Regular
256944641,highway,traffic_signals,Regular
256944641,traffic_signals,signal,Regular
256945140,highway,motorway_junction,Regular
256945140,ref,49,Regular
256946431,highway,traffic_signals,Regular
256946431,note,Way split for bus routes.,Regular
256946431,traffic_signals,signal,Regular
256946438,note,Way split for bus routes.,Regular
257510100,highway,turning_circle,Regular
257754980,highway,turning_circle,Regular
260796185,highway,traffic_signals,Regular
260796297,bicycle,yes,Regular
260796297,crossing,traffic_signals,Regular
260796297,highway,crossing,Regular
260796297,horse,yes,Regular
260796297,supervised,no,Regular
260797253,highway,motorway_junction,Regular
260814457,traffic_calming,hump,Regular
260818550,highway,turning_circle,Regular
260818849,highway,turning_circle,Regular
260819135,highway,turning_circle,Regular
260821758,highway,turning_circle,Regular
260821817,highway,turning_circle,Regular
260822015,highway,turning_circle,Regular
260823213,highway,turning_circle,Regular
260827309,traffic_calming,hump,Regular
260827894,junction,roundabout,Regular
260830749,highway,turning_circle,Regular
260831000,highway,turning_circle,Regular
260831032,highway,turning_circle,Regular
261612861,highway,turning_circle,Regular
261613309,traffic_calming,hump,Regular
288987404,highway,turning_circle,Regular
288987404,source,Bing,Regular
288989222,highway,turning_circle,Regular
289295728,highway,turning_circle,Regular
289296099,highway,turning_circle,Regular
291399833,highway,traffic_signals,Regular
291400028,highway,traffic_signals,Regular
304391496,aeroway,helipad,Regular
304391496,layer,1,Regular
304391526,aeroway,helipad,Regular
304391526,layer,1,Regular
310434698,power,tower,Regular
310435545,highway,turning_circle,Regular
310435718,highway,turning_circle,Regular
310435775,highway,turning_circle,Regular
310436416,noexit,yes,Regular
310436418,noexit,yes,Regular
310436597,highway,turning_circle,Regular
310441408,noexit,yes,Regular
310459277,noexit,yes,Regular
310459767,highway,turning_circle,Regular
310459771,highway,turning_circle,Regular
313587475,noexit,yes,Regular
313608598,waterway,weir,Regular
313608604,waterway,weir,Regular
314393733,waterway,weir,Regular
314399840,waterway,weir,Regular
314401420,waterway,weir,Regular
314403834,waterway,weir,Regular
314404949,waterway,waterfall,Regular
314429733,highway,turning_circle,Regular
314431154,highway,turning_circle,Regular
314439716,highway,motorway_junction,Regular
314439716,ref,56,Regular
314441253,bicycle,yes,Regular
314441253,crossing,traffic_signals,Regular
314441253,highway,crossing,Regular
314441253,horse,yes,Regular
314441253,supervised,no,Regular
314441274,bicycle,yes,Regular
314441274,crossing,traffic_signals,Regular
314441274,highway,crossing,Regular
314441274,horse,yes,Regular
314441274,supervised,no,Regular
314441648,bicycle,yes,Regular
314441648,crossing,traffic_signals,Regular
314441648,highway,crossing,Regular
314441648,horse,yes,Regular
314441648,supervised,no,Regular
314442293,highway,motorway_junction,Regular
314442293,ref,56,Regular
314442375,highway,motorway_junction,Regular
314442375,ref,57,Regular
314442685,highway,motorway_junction,Regular
314442685,ref,57,Regular
314452821,waterway,weir,Regular
314453321,waterway,weir,Regular
314453334,waterway,weir,Regular
314453337,waterway,weir,Regular
314453355,waterway,weir,Regular
314453367,waterway,weir,Regular
314671692,waterway,weir,Regular
314672022,waterway,weir,Regular
314672029,waterway,weir,Regular
314766082,highway,motorway_junction,Regular
314766082,ref,52,Regular
316008131,highway,crossing,Regular
316008131,source,Yahoo,Regular
316118968,railway,buffer_stop,Regular
316324564,waterway,weir,Regular
316384205,highway,motorway_junction,Regular
316384205,ref,1,Regular
316384657,highway,motorway_junction,Regular
316384657,ref,147A,Regular
316384657,ref,147B,ref
316384657,ref,147A,ref
316546732,highway,traffic_signals,Regular
316546732,traffic_signals,signal,Regular
316737274,highway,turning_circle,Regular
316738568,traffic_calming,hump,Regular
316738590,junction,roundabout,Regular
316738685,traffic_calming,hump,Regular
316739171,highway,turning_loop,Regular
316870186,highway,traffic_signals,Regular
316878158,amenity,school,Regular
316878158,name,School of Georaphical Sciences and Urban Planning,Regular
316880683,highway,turning_circle,Regular
316881560,amenity,police,Regular
316881560,name,ASU Police Department,Regular
316908761,highway,turning_circle,Regular
316908990,highway,turning_circle,Regular
316909122,highway,turning_circle,Regular
316912138,name,Fry's Food & Drug,Regular
316912138,shop,supermarket,Regular
316913149,highway,turning_circle,Regular
316913660,amenity,restaurant,Regular
316913660,name,Chilis,Regular
316914440,tourism,hotel,Regular
316914450,addr,West Baseline Road,addr
316914450,amenity,fuel,Regular
316914450,name,Shell,Regular
316914498,amenity,studio,Regular
316914498,name,97.9 KUPD,Regular
317259561,power,tower,Regular
317259563,power,tower,Regular
317259564,power,tower,Regular
317259565,power,tower,Regular
317333611,power,tower,Regular
317333612,power,tower,Regular
317333613,power,tower,Regular
317454074,railway,buffer_stop,Regular
317454646,railway,level_crossing,Regular
317454705,railway,level_crossing,Regular
317454706,railway,level_crossing,Regular
317460268,railway,level_crossing,Regular
317460522,railway,level_crossing,Regular
317463438,highway,turning_circle,Regular
317465978,railway,switch,Regular
317489493,railway,buffer_stop,Regular
317489517,railway,buffer_stop,Regular
317498437,railway,level_crossing,Regular
317498474,railway,level_crossing,Regular
317499172,highway,stop,Regular
317500925,highway,motorway_junction,Regular
317500925,ref,148,Regular
317501041,highway,turning_circle,Regular
317501087,noexit,yes,Regular
317501228,highway,turning_circle,Regular
317501416,noexit,yes,Regular
317517579,traffic_calming,bump,Regular
317517581,traffic_calming,bump,Regular
317517582,traffic_calming,bump,Regular
317522337,highway,traffic_signals,Regular
317577797,railway,level_crossing,Regular
317639387,highway,turning_circle,Regular
317639463,highway,turning_circle,Regular
317642320,traffic_calming,hump,Regular
317642363,highway,turning_circle,Regular
317642654,traffic_calming,hump,Regular
317642832,traffic_calming,hump,Regular
317644228,highway,turning_circle,Regular
317647141,traffic_calming,hump,Regular
317647654,traffic_calming,hump,Regular
317648102,traffic_calming,hump,Regular
317648174,traffic_calming,hump,Regular
317648902,traffic_calming,hump,Regular
317649560,highway,turning_circle,Regular
317649724,highway,turning_circle,Regular
317675658,traffic_calming,hump,Regular
317675663,traffic_calming,hump,Regular
317675669,traffic_calming,hump,Regular
317675670,traffic_calming,hump,Regular
317675673,traffic_calming,hump,Regular
317675675,highway,turning_circle,Regular
317675707,traffic_calming,hump,Regular
317675711,traffic_calming,hump,Regular
317675713,traffic_calming,hump,Regular
317675740,traffic_calming,hump,Regular
317675744,traffic_calming,hump,Regular
317675745,traffic_calming,hump,Regular
317675923,traffic_calming,hump,Regular
317675959,traffic_calming,hump,Regular
317677160,highway,turning_circle,Regular
317677247,highway,turning_circle,Regular
317689641,traffic_calming,hump,Regular
317689642,traffic_calming,hump,Regular
317689643,traffic_calming,hump,Regular
317689644,traffic_calming,hump,Regular
317689645,traffic_calming,hump,Regular
317689878,traffic_calming,hump,Regular
317689879,traffic_calming,hump,Regular
317689965,traffic_calming,hump,Regular
317690005,highway,turning_circle,Regular
317690025,traffic_calming,hump,Regular
317690376,traffic_calming,hump,Regular
317690443,highway,turning_circle,Regular
317692045,traffic_calming,hump,Regular
317692252,traffic_calming,hump,Regular
317692460,highway,turning_circle,Regular
317692558,highway,turning_circle,Regular
317699369,traffic_calming,hump,Regular
317699370,traffic_calming,hump,Regular
317699371,traffic_calming,hump,Regular
317699372,traffic_calming,hump,Regular
317699373,traffic_calming,hump,Regular
317699374,traffic_calming,hump,Regular
317699382,noexit,yes,Regular
317699562,traffic_calming,hump,Regular
317699563,traffic_calming,hump,Regular
317699564,traffic_calming,hump,Regular
317699565,traffic_calming,hump,Regular
317699566,traffic_calming,hump,Regular
317699567,traffic_calming,hump,Regular
317699724,traffic_calming,hump,Regular
317699725,traffic_calming,hump,Regular
317699730,traffic_calming,hump,Regular
317699731,traffic_calming,hump,Regular
317699732,traffic_calming,hump,Regular
